id,l_id,Building,Address,Apt,AptSize,Bathrooms,MaxOccupants,Sqft,NumberConnect,5/27/11,6/27/11,8/2/11,8/30/11,9/29/11,10/27/11,11/28/11,1/26/12,3/6/12,4/3/12,4/16/12,5/1/12,5/8/12,5/22/12,6/5/12,6/19/12,7/3/12,7/17/12,7/31/12,8/14/12,8/28/12,9/11/12,9/25/12,10/11/12,10/25/12,11/15/12,12/6/12,2/21/13,3/14/13,4/4/13,4/18/13,5/2/13,5/16/13,5/30/13,6/13/13,7/1/13,7/15/13,7/29/13,8/12/13,8/26/13,9/16/13,9/27/13,10/11/13,10/25/13,11/8/13,11/22/13,12/6/13
3181302,,Sepulveda,3181,302,2,2,4,935,2,45184,45470,45767,46154,46416,46644,46889,47171,47323,47438,47508,47578,47611,47676,47741,47813,47887,48092,48155,48215,48306,48390,48469,48670,48802,48976,49186,49827,50060,50217,50297,50390,50486,50621,50742,50766,50784,50816,50854,50887,50990,51015,,51092,51134,51172,51265
3181303,,Sepulveda,3181,303,2,2,4,935,2,72337,72460,72590,72765,72861,72989,73265,74031,74353,74503,74563,74639,74681,74754,74829,74904,74993,75087,75165,75281,75403,75470,75567,75660,75740,75869,76009,76383,76467,76541,76601,76667,76713,76758,76808,76862,76888,76940,76990,77035,77103,77138,,77230,77378,77328,77371
3181304,66,Sepulveda,3181,304,2,2,4,890,2,59197,59598,60020,60843,61300,61752,62166,62960,63478,63872,64038,64205,64304,64462,64643,64824,65070,65199,65291,65339,65383,65440,65708,65969,66184,66430,66666,67559,67793,68025,68173,68323,68450,68580,68702,68837,68923,69064,69187,69319,69669,69811,,70131,70289,70451,70619
3181305,,Sepulveda,3181,305,2,2,4,935,2,59929,60373,60917,61697,62219,62659,63196,64483,65122,65612,65806,65980,66081,66305,66537,66732,66833,66931,67024,67150,67282,67356,67449,67696,67996,68164,68460,70111,70457,70731,70900,71098,71304,71514,71697,71841,71860,71875,71957,72105,72351,72431,,72601,72680,72754,72835
3181306,67,Sepulveda,3181,306,2,2,4,890,2,47665,47933,48345,48904,49223,49539,49849,50470,50834,51094,51203,51321,51378,51442,51488,51521,51595,51682,51761,51855,51961,52071,52204,52306,52405,52558,52705,53614,53818,53985,54079,54177,54282,54333,54415,54563,54683,54788,54902,55100,55384,55487,,55726,55849,55973,56107
3181307,,Sepulveda,3181,307,2,2,4,935,2,53521,53807,54079,54348,54552,54708,55052,55631,55892,56138,56275,56436,56503,56659,56810,56940,57062,57187,57306,57500,57710,57963,58205,58398,58542,58751,58904,59737,60926,61107,60235,60365,60489,60600,60720,60896,61024,61151,61258,61392,61734,61841,,62051,62128,62218,62329
3181308,,Sepulveda,3181,308,2,1,4,790,2,40315,40607,40794,41056,41384,41653,41879,42323,42650,42888,42981,43093,43146,43269,43384,43530,43684,43818,43909,44092,44276,44424,44656,44865,45069,45277,45431,46137,46326,46496,46607,46731,46884,46989,47133,47319,47415,47526,47643,47688,47756,47800,,47931,47994,48071,48159
3185101,,Sepulveda,3185,101,3,2,6,1035,2,69172,69811,70504,71598,72324,72971,73615,74543,75148,75565,75762,76015,76146,76412,76677,76968,77249,77556,77831,78038,78210,78360,78552,78621,78661,78757,79052,80403,80755,81030,81197,81375,81543,81741,81936,82222,82481,82740,82998,83261,83731,83927,,84380,84576,84749,84911
3185102,,Sepulveda,3185,102,2,1,4,830,2,40642,40935,41137,41397,41605,41809,42058,42581,42875,43104,43206,43296,43336,43421,43512,43605,43696,43795,43883,43990,44099,44201,44323,44439,44542,44691,44835,45612,45785,45933,46029,46128,46207,46287,46365,46472,46536,46608,46677,46744,46840,46910,,47031,47060,47098,47158
3185103,68,Sepulveda,3185,103,2,2,4,890,2,44815,45039,45244,45490,45725,45994,46235,46686,46978,47163,47258,47355,47404,47499,47584,47677,47760,47847,47932,48011,48090,48164,48241,48332,48412,48538,48677,49250,49407,49557,49655,49758,49848,49950,50033,50147,50237,50313,50490,50502,50616,50679,,50827,50928,51044,51182
3185104,,Sepulveda,3185,104,2,2,4,890,2,61435,61691,61924,62116,62262,62333,62548,63936,63178,63336,63415,63509,63542,63623,63713,63798,63818,63848,63871,63895,63922,63945,63978,64073,64157,64290,64429,64920,65059,65197,65298,65396,65493,65585,65681,65738,65764,65780,65796,65823,65994,66083,,66327,66436,66658,66675
3185201,,Sepulveda,3185,201,3,2,6,1035,2,64559,65261,65996,66436,66529,66698,66948,67409,67679,67903,68019,68111,68167,68283,68398,68519,68549,68628,68746,68950,69188,69466,69731,69933,70068,70257,70484,71159,71325,71509,71615,71724,71859,71982,72134,72222,72283,72351,72482,72689,73010,73123,,73401,73510,73649,73802
3185202,,Sepulveda,3185,202,2,1,4,830,2,46833,47094,47435,47851,48125,48379,48693,49125,49583,49595,49669,49767,49824,49928,50046,50135,50199,50270,50355,50465,50621,50790,50918,51067,51178,51326,51472,52158,52323,52458,52549,52651,52758,52970,52969,53017,53071,53101,53181,53392,53549,53641,,53791,53869,53963,54082
3185203,,Sepulveda,3185,203,2,2,4,935,2,45700,45902,46272,46782,47098,47368,47569,47946,48271,48314,48409,48504,48538,48573,48682,48776,48906,49040,49201,49320,49506,49714,49881,50020,50162,50336,50528,51386,51565,51722,51841,52015,52085,52114,52129,52148,52163,52178,52200,52314,52511,52575,,52730,52824,52913,53019
3185204,,Sepulveda,3185,204,2,2,4,890,2,45066,45236,45412,45736,45979,46201,46448,46847,47036,47190,47265,47357,47403,47487,47571,47661,47742,47833,47912,47994,48110,48205,48308,48412,48478,48609,48738,49371,49494,49622,49705,49785,49858,49921,49985,50075,50143,50211,50278,50341,50436,50483,,50611,50672,50737,56793
3185205,,Sepulveda,3185,205,2,2,4,935,2,71394,71854,72124,72761,73197,73572,74195,75175,75795,76024,76113,76247,76323,76496,76743,77019,77262,77534,77800,78087,78396,78449,78511,78551,78582,78650,78742,79070,79167,79261,79327,79398,79444,79490,79540,79610,79662,79704,79753,79808,79927,79974,,80104,80170,80227,80284
3185206,69,Sepulveda,3185,206,2,2,4,890,2,46970,47241,47476,47885,48134,48405,48660,49181,49488,49712,49816,49928,49990,50104,50223,50334,50441,50574,50733,50892,51097,51322,51542,51748,51942,52144,52270,52901,53029,53121,53209,53278,53348,53404,53474,53563,53724,53835,53898,53940,54036,54086,,54206,54260,54315,54363
3185207,,Sepulveda,3185,207,2,1,4,790,2,37170,37502,37787,38369,38725,39013,39199,39883,40240,40473,40568,40698,40774,40932,41103,41220,41266,41286,41310,41325,41344,41461,41717,41985,42224,42469,42746,43604,43926,44187,44218,44386,44552,44713,44904,45196,45490,45881,46167,46366,46771,46941,,47336,47500,47649,47799
3185208,,Sepulveda,3185,208,2,2,4,935,2,50100,50577,51267,52237,52823,53308,53731,54315,54747,55068,55210,55359,55429,55579,55745,55901,56058,56231,56468,56733,56944,57219,57478,57745,57921,58173,58354,59068,59146,59318,59420,59525,59640,59752,59846,59966,60089,60196,60341,60478,60726,60816,,61051,61292,61314,61474
3185209,,Sepulveda,3185,209,2,1,4,790,2,48237,48661,49101,49733,50118,50512,50894,51707,52220,52581,52728,52905,53001,53164,53339,53532,53732,53946,54139,54414,54671,54917,55285,55560,55822,56146,56394,57621,57939,58234,58428,58625,58819,58989,59160,59334,59578,59801,60021,60206,60575,60728,,61059,61244,61398,61546
3185301,,Sepulveda,3185,301,3,2,6,1035,2,71646,71887,72222,72695,72981,73200,73463,74033,74339,74525,74630,74736,74793,74903,75011,75120,75187,75266,75312,75361,75424,75477,75555,75610,75653,75710,75768,77014,77418,77780,77873,78147,78360,78693,78864,79264,79572,79854,80142,80446,80926,81170,,81689,81919,82126,82311
3185302,,Sepulveda,3185,302,2,1,4,830,2,50055,50389,50896,51492,51912,52266,52337,52750,52912,53075,53146,53218,53253,53334,53399,53458,53546,53635,53717,53794,53869,53964,54033,54107,54167,54272,54385,54981,55063,55147,55206,55262,55518,55539,55564,55578,55590,55601,55613,55630,55669,55681,,55870,56036,56210,56428
3185303,,Sepulveda,3185,303,2,2,4,935,2,51161,51408,51700,52175,52498,52738,53156,54150,54595,54901,55022,55137,55203,55357,55527,55690,55848,56008,56187,56409,56648,56896,57092,57229,57337,57574,57818,59062,59341,59555,59681,59783,59935,60014,60088,60187,60249,60311,60377,60458,60524,60550,,60598,60660,60714,60799
3185304,70,Sepulveda,3185,304,2,2,4,890,2,49966,50215,50454,50803,51024,51384,51562,52125,52416,52617,52720,52836,52892,52003,53106,53216,53328,53437,53529,53660,53787,53900,54028,54354,54533,54740,54899,55371,55504,55633,55713,55795,55861,55917,55974,56053,56112,56183,56246,56308,56423,56473,,56619,56710,56802,56897
3185305,,Sepulveda,3185,305,2,2,4,935,2,59597,59907,60136,60894,61558,62084,62572,63538,64208,64635,64883,65138,65265,65578,65920,66272,66605,66941,67313,67226,68149,68548,68949,69346,69625,70014,70353,71728,72069,72376,72669,73035,73470,73705,73983,74420,74754,75050,75321,75597,76138,76383,,76699,76713,76726,76762
3185306,,Sepulveda,3185,306,2,2,4,890,2,46437,46722,47147,47731,48156,48469,48784,49497,50014,50255,50373,50539,50606,50740,50985,51155,51335,51492,51688,51896,52100,52242,52287,52353,52427,52536,52637,53030,53144,53243,53306,53365,53423,53485,53547,53656,53727,53813,53887,53966,54104,54138,,54198,54232,54349,54454
3185307,,Sepulveda,3185,307,2,1,4,790,2,59137,59397,59775,60362,60665,60948,61342,62076,62553,62874,63021,63145,63200,63335,63486,63635,63789,63927,64096,64249,64425,64626,64831,65043,65214,65465,65666,66721,66961,67165,67293,67399,67539,67672,67819,67961,68004,68035,68053,68070,68096,68135,,68335,68444,68530,68648
3185308,71,Sepulveda,3185,308,2,2,4,935,2,62670,63153,63637,64296,64806,65291,65674,66380,66675,67020,67178,67343,67426,67572,67628,67709,67877,68036,68244,68498,68742,68995,69239,69465,69646,69869,70049,70562,70629,70685,70724,70764,70790,70852,70875,70904,70925,71032,71246,71488,71920,72000,,72467,72622,72778,72936
3185309,,Sepulveda,3185,309,2,1,4,790,2,46030,46303,46662,47192,47525,47765,48012,48420,48738,48948,49054,49166,49234,49364,49486,49635,49717,49800,49924,50042,50266,50502,50694,50909,51045,51266,51429,51981,52150,52355,52496,52623,52757,52845,52957,53113,53280,53447,53622,53780,54128,54268,,54558,54671,54791,54878
3191101,,Sepulveda,3191,101,3,2,6,1035,2,69443,69779,70123,70696,71053,71362,71716,72569,73074,73401,73554,73667,73696,73723,73737,73750,73923,74132,74316,74539,74784,75048,75262,75495,75616,75903,76123,77055,77284,77499,77747,77816,77949,78113,78283,78474,78677,78875,79047,79243,79620,79776,,80178,80334,80506,80658
3191102,,Sepulveda,3191,102,2,1,4,830,2,40150,40181,40216,40318,40600,40880,41113,41586,41854,42049,42133,42245,42299,42375,42523,42683,42834,42968,42988,43004,43046,43140,43218,43295,43368,43483,43615,44599,44646,44770,44848,44907,44971,45035,45091,45110,45124,45152,45202,45261,45389,45429,,45570,45664,45737,45852
3191103,,Sepulveda,3191,103,2,2,4,935,2,45854,46175,46434,46585,46864,47103,47358,47821,48148,48384,48544,48664,48699,48811,48935,49046,49137,49188,49279,49509,49695,49929,50199,50408,50564,50789,50936,51846,52087,52212,52325,52456,52562,52683,52850,53082,53220,53271,53304,53338,53634,53796,,54098,54267,54417,54562
3191104,72,Sepulveda,3191,104,2,2,4,890,2,58163,58857,58980,59500,59792,60040,60274,60844,61213,61443,61566,61643,61713,61836,61973,62125,62268,62433,62598,62769,62941,63113,63264,63421,63566,63747,63918,64699,64881,65014,65110,65216,65326,65416,65505,65685,65835,65970,65999,66077,66155,66282,,66581,66694,66847,67050
3191105,,Sepulveda,3191,105,2,2,4,935,2,68257,68493,68799,69311,69604,69870,70161,70695,71046,71291,71328,71363,71380,71415,71450,71564,71689,71868,72009,72228,72481,72741,72964,73212,73474,73745,73998,74768,74952,75168,75287,75430,75583,75737,75905,76150,76374,76631,76842,76884,77080,77166,,77394,77521,77651,77750
3191106,,Sepulveda,3191,106,2,2,4,890,2,57786,58035,58374,58991,59260,59537,59826,60473,60905,61193,61328,61472,61539,61676,61811,61961,62077,62268,62424,62569,62775,62984,63164,63559,63497,63701,63865,64577,64704,64856,64948,65034,65163,65295,65439,65659,65835,65990,66145,66295,66569,66666,,66833,66858,66915,66987
3191107,,Sepulveda,3191,107,2,1,4,790,2,45814,45087,45325,45655,45875,46137,46514,46913,47313,47602,47744,47904,47991,48125,48259,48387,48492,48597,48702,48803,48908,49017,49132,49250,49351,49514,49698,50425,50663,50838,50953,51048,51137,51186,51201,51220,51234,51249,51263,51278,51399,51479,,51633,51684,52743,51809
3191108,,Sepulveda,3191,108,2,2,4,935,2,49236,49411,49482,49585,49714,49886,50057,50491,50884,51144,51288,51388,51440,51535,51626,51717,51766,51862,52101,52381,52627,52898,53105,53331,53559,53915,54293,55225,55527,55853,56077,56325,56599,56855,57125,57448,57631,57913,58182,58449,58770,58952,,59437,59682,59906,60145
3191109,73,Sepulveda,3191,109,2,1,4,790,2,65603,65801,66024,66338,66526,66738,66919,67393,67667,67863,67957,68049,68089,68192,68279,68362,68441,68530,68623,68661,68694,68727,68761,68795,68825,68976,69216,70488,70849,71199,71366,71496,71605,71705,71804,71897,71958,72047,72123,72145,72273,72350,,72584,72738,72831,72972
3191201,,Sepulveda,3191,201,3,2,6,1035,2,73699,73143,73634,74360,74826,75270,75693,76307,76761,77078,77244,77404,77488,77662,77793,77956,78133,78198,78294,78485,78661,78904,79115,79294,79457,79643,79807,80375,80565,80720,80849,81011,81198,81359,81550,81780,82004,82105,82276,82507,82882,83055,,83474,83643,83813,83930
3191202,,Sepulveda,3191,202,2,1,4,830,2,47901,48091,48337,48700,48913,49106,49319,49625,49846,49989,50058,50135,50172,50256,50339,50390,50435,50482,50574,50708,50859,51037,51210,51379,51475,51605,51737,52132,52239,52352,52431,52517,52592,52657,52712,52782,52827,52884,52942,53003,53160,53208,,53336,53396,53459,53521
3191203,,Sepulveda,3191,203,2,2,4,935,2,46810,47140,47448,47851,48118,48443,48785,49437,49896,50224,50384,50519,50599,50754,50912,51072,51210,51362,51517,51589,51733,51828,51927,52033,52120,52265,52398,52886,53017,53137,53229,53306,53379,53442,53501,53573,53641,53696,53758,53832,53962,54018,,54143,54210,54263,54324
3191204,,Sepulveda,3191,204,2,2,4,890,2,52955,53291,53674,54145,54454,54784,55205,56030,56568,56958,57129,57265,57326,57449,57579,57721,57858,58018,58175,58341,58528,58682,58793,58969,59114,59341,59585,60511,60762,60985,61116,61263,61391,61519,61640,61785,61799,61814,61835,61848,61952,61976,,62059,62087,62128,62169
3191205,74,Sepulveda,3191,205,2,2,4,935,2,51500,51722,51914,52077,52418,52760,53114,53710,54232,54526,54672,54830,54910,55136,55325,55519,55682,55798,55936,56104,56283,56561,56819,57055,57248,57524,57712,58497,58738,58947,59108,59282,59457,59621,59747,59842,59905,60001,60130,60342,60691,60839,,61117,61263,61399,61529
3191206,,Sepulveda,3191,206,2,2,4,890,2,54874,55142,55390,55730,55989,56236,56529,57258,57728,58025,58152,58256,58307,58406,58504,58614,58670,58728,58754,58780,58800,58829,58862,58922,58978,59069,59161,59513,59592,59677,59731,59796,59860,59928,59994,60074,60124,60181,60230,60296,60374,60422,,60559,60622,60699,60777
3191207,,Sepulveda,3191,207,2,1,4,790,2,49727,49911,50111,50381,50568,50750,50979,51435,51720,51930,52014,52108,52143,52231,52323,52409,52505,52590,52683,52780,52900,53044,53190,53321,53420,53557,53684,54238,54385,54534,54630,54729,54814,54878,54950,55032,55134,55225,55300,55394,55597,55691,,55919,56005,56186,56371
3191208,75,Sepulveda,3191,208,2,2,4,935,2,63285,63842,64459,65165,65657,66136,66557,67255,67732,68040,68187,68472,68622,68923,69241,69560,69809,69898,69965,70012,70121,70225,70338,70448,70540,70680,70819,71569,71749,71913,72019,72112,72226,72304,72376,72455,72523,72584,72656,72710,72814,72871,,73005,73063,73126,73200
3191209,,Sepulveda,3191,209,2,1,4,790,2,38558,38723,38904,39155,39314,39468,39651,40095,40386,40583,40676,40758,40803,40898,40999,41096,41182,41273,41355,41413,41467,41509,41596,41694,41805,42011,42195,42969,43186,43320,43442,43518,43587,43651,43743,43834,43914,43983,44051,44124,44329,44382,,44546,44623,44711,44861
3191301,,Sepulveda,3191,301,3,2,6,1035,2,64913,65081,65332,65691,66894,65943,66158,66620,66881,67085,67176,67273,67318,67415,67497,67585,67667,67740,67827,67885,68386,68866,69359,69849,70205,70665,70925,72253,72541,72824,73030,73254,73509,73624,73909,74298,74569,74740,75007,75350,75944,76191,,76729,76891,77074,77257
3191302,,Sepulveda,3191,302,2,1,4,830,2,66309,66555,66846,67086,67248,67539,67796,68111,68434,68685,68796,68939,68991,69158,69292,69399,69529,69580,69697,69879,70127,70380,70644,70892,71102,71367,71553,72198,72366,72488,72610,72707,72729,72755,72768,72787,72824,72912,73039,73161,73436,73565,,73897,74068,74231,74348
3191303,,Sepulveda,3191,303,2,2,4,935,2,58000,58303,58477,58805,59056,59265,59557,60062,60555,60889,61006,61109,61155,61286,61392,61462,61490,61515,61540,61567,61658,61945,62246,62543,62772,63063,63186,63981,64154,64359,64585,64598,64733,64891,65029,65178,65255,65443,65490,65568,65723,65810,,66026,66113,66194,66309
3191304,,Sepulveda,3191,304,2,2,4,890,2,40665,40816,40990,41244,41414,41580,41765,42223,42492,42683,42782,42869,42917,43008,43094,43193,43277,43348,43414,43487,43601,43725,43810,43882,43941,44028,44119,44561,44657,44754,44817,44886,44943,44993,45045,45113,45167,45233,45292,45329,45431,45457,,45597,45669,45742,45817
3191305,76,Sepulveda,3191,305,2,2,4,935,2,46691,46827,46964,47173,47304,47436,47592,47878,48067,48194,48260,48326,48359,48419,48486,48557,48622,48689,48765,48882,48987,49116,49273,49410,49556,49751,49943,50542,50706,50862,50982,51095,51206,51310,51416,51560,51707,51826,51929,52036,52287,52379,,52544,52619,52677,52744
3191306,,Sepulveda,3191,306,2,2,4,890,2,49531,49700,49929,50214,50390,50495,50725,51069,51327,51501,51575,51634,51663,51739,51808,51880,51940,51997,52067,52169,52250,52351,52407,52445,52475,52515,52595,53644,53913,54106,54234,54340,54442,54537,54656,54791,54889,54979,55076,55199,55415,55507,,55723,55872,56006,56220
3191307,,Sepulveda,3191,307,2,1,4,790,2,59896,60075,60296,60703,60969,61187,61376,61731,61988,62156,62244,62327,62369,62450,62536,62621,62707,62786,62902,63041,63181,63344,63509,63638,63736,63863,63980,64499,64505,64610,64681,64757,64820,64864,64917,64990,65058,65123,65172,65246,65456,65514,,65592,65627,65699,65805
3191308,,Sepulveda,3191,308,2,2,4,935,2,43099,43358,43647,44006,44230,44471,44817,45607,46035,46343,46469,46584,46639,46754,46861,46991,47106,47242,47365,47534,47678,47842,48003,48142,48267,48488,48793,49914,50130,50276,50323,50362,50387,50404,50421,50667,50873,51096,51303,51510,51704,51756,,52060,52189,52272,52372
3191309,,Sepulveda,3191,309,2,1,4,790,2,74574,75151,75884,76120,77518,77084,78455,79444,80001,80410,80591,80804,80923,81187,81475,81747,82053,82281,82368,82461,82596,82825,83027,83183,83298,83466,83621,84567,84764,84923,85025,85116,85231,85326,85442,85618,85773,85889,85971,86095,86311,86397,,86562,86648,86724,86847
3195101,77,Sepulveda,3195,101,2,2,4,935,2,55332,55548,55788,56157,56413,56636,56971,57924,58419,58799,58963,59079,59128,59202,59266,59334,59420,59503,59587,59669,59735,59786,59885,60008,60107,60268,60513,61491,61720,61891,62000,62096,62190,62241,62331,62457,62540,62633,62738,62828,62983,,,63211,,63368,63547
3195102,,Sepulveda,3195,102,2,1,4,845,2,46604,46787,46984,47244,47425,47631,47862,48271,48531,48712,48807,48898,48946,49040,49130,49218,49310,49405,49507,49632,49749,49886,50045,50182,50295,50443,50591,51193,51289,51429,51520,51614,51679,51745,51821,51898,51931,52007,52049,52146,52259,,,52496,,52689,57800
3195103,,Sepulveda,3195,103,2,1,4,845,2,58388,58682,58997,59440,59752,60071,60420,61166,61618,61924,62072,62219,62289,62425,62576,62720,62872,63029,63181,63344,63525,63691,63856,64019,64163,64379,64612,65705,65935,66160,66301,66437,66567,66686,66810,66974,67115,67246,67376,67505,67699,,,68011,,68223,68340
3195201,,Sepulveda,3195,201,2,2,4,935,2,59245,59439,59635,59903,60072,60221,60447,60999,61244,61386,61557,61527,61561,61634,61698,61737,61789,61899,62013,62162,62344,62499,62677,62855,62997,63213,63417,64305,64514,64706,64829,64971,65090,65238,65373,65543,65704,65838,65957,66059,66326,,,66694,,66941,67092
3195202,,Sepulveda,3195,202,2,1,4,845,2,58156,58356,58538,58765,58918,59076,59265,59643,59876,60041,60123,60204,60246,60330,60417,60507,60599,60652,60696,60738,60783,60826,60986,61161,61317,61508,61649,62181,62296,62415,62485,62576,62672,62732,62783,62849,62878,62896,63012,63181,63474,,,63804,,63985,64060
